"ID","step","angle","time","max_dep","distance_km","exposure","dtoshore","noland"
222,2.99691419599219,0.167125471307613,"2017-09-11 03:19:00",NA,35.8516910825717,0.0278926870617303,0.681501349634967,0
222,2.73911948089422,-0.170429528046205,"2017-09-11 03:49:00",NA,516.242983615841,0.00193707233170678,0.499477394283178,0
222,0.450644067699645,2.7004476030444,"2017-09-11 04:19:00",NA,NA,0,0.233380495974198,1
222,1.32926458855565,-2.83255815115938,"2017-09-11 04:49:00",NA,34.6070622824078,0.0288958361111264,0.116096261312469,0
222,0.98162984023356,-3.09364192907576,"2017-09-11 05:19:00",NA,32.6945127475435,0.0305861722950783,0.0571682297687143,0
222,1.12326892332088,-3.04539701717422,"2017-09-11 05:49:00",NA,NA,0,0.147950871924757,1
222,1.29968486794735,-0.344777890806358,"2017-09-11 06:19:00",NA,21.3932544975963,0.0467437060645615,0,0
222,0.42251404958477,2.62331894221366,"2017-09-11 06:49:00",NA,15.1702574788213,0.065918459287594,0.138583038009902,0
222,1.36516326440286,-2.50336247021234,"2017-09-11 07:19:00",NA,1215.14822890703,0.000822944868955991,0,0
222,2.73870258857989,-0.0721780495081397,"2017-09-11 07:49:00",NA,39.1854214980971,0.025519694870414,0,0
222,0.812627892519193,2.46845198579612,"2017-09-11 08:19:00",NA,19.0809653109932,0.0524082499863812,0.215259550691416,0
222,3.4577611763168,0.825995478459712,"2017-09-11 08:49:00",NA,402.282042346966,0.00248581814431952,0,0
222,3.24895687486772,0.0626362334977137,"2017-09-11 09:19:00",NA,417.745721100588,0.00239380070097525,0,0
